-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
-0.0340847, 0.00049689, -0.111411
