-0.0393268, 0.00111417, -0.11276
-0.0398261, -0.00677091, -0.112749
-0.0397777, 0.00783425, -0.112753
-0.0427137, -0.00449647, -0.112612
-0.0424777, -0.00134577, -0.112621
-0.0425051, 0.00295014, -0.112621
-0.0427456, 0.000981339, -0.112606
-0.0427418, 5.165e-05, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
-0.0427419, 0.0002066, -0.112606
